,k best distances,k is malicius,k's mean,k's median,k's std,k's malicios percentage,k's clean percentage,all's mean,all's median,all's std_i,max dist,min dist
69,"[53.33854141237835, 76.48529270389177, 77.40800992145451]","[False, False, False]",69.0772813459082,76.48529270389177,11.13534321540689,0.0,100.0,176.92092144843738,110.16351483136329,320.87853375599235,2532.3441709214803,53.33854141237835
70,"[31.68595903550972, 32.357379374726875, 33.57082066318904]","[False, False, False]",32.53805302447521,32.357379374726875,0.7800248135623733,0.0,100.0,164.31980011516876,114.62547709824373,319.9605675048113,2505.786902352233,31.68595903550972
71,"[16.76305461424021, 16.822603841260722, 22.360679774997898]","[False, False, False]",18.648779410166277,16.822603841260722,2.6248225040228945,0.0,100.0,148.80717314931474,79.58014827832379,335.1125971106512,2571.9204886621205,16.76305461424021
72,"[45.92385001282014, 69.5197813575388, 98.29547293746543]","[False, False, False]",71.24636810260813,69.5197813575388,21.415454673070332,0.0,100.0,281.22333691481555,262.49571425072827,274.2281309457859,2302.2354353975184,45.92385001282014
73,"[16.822603841260722, 19.77371993328519, 20.074859899884732]","[False, False, False]",18.890394558143544,19.77371993328519,1.4673082285807086,0.0,100.0,149.4485305078621,81.49846624323675,334.87584860175724,2571.5839476867172,16.822603841260722
74,"[21.0, 22.759613353482084, 34.52535300326414]","[False, False, False]",26.094988785582075,22.759613353482084,6.004295152667447,0.0,100.0,167.89624042179236,124.42266674525185,312.27281528788905,2461.8348847962975,21.0
75,"[18.520259177452136, 22.293496809607955, 22.64950330581225]","[False, False, False]",21.15441976429078,22.293496809607955,1.8682945260808492,0.0,100.0,144.8133554750497,75.03332592921628,328.88252603211976,2535.11301523226,18.520259177452136
76,"[18.275666882497067, 22.759613353482084, 33.21144381083123]","[False, False, False]",24.74890801560346,22.759613353482084,6.257652810908054,0.0,100.0,158.3106504649883,107.95832529267949,317.40779830750307,2483.5722256459544,18.275666882497067
77,"[14.491376746189438, 16.24807680927192, 22.561028345356956]","[False, False, False]",17.76682730027277,16.24807680927192,3.4650417528435073,0.0,100.0,158.9901790391466,93.49331526906082,336.8228429846409,2589.4447281222283,14.491376746189438
78,"[40.4103947023535, 41.24318125460256, 41.96427051671457]","[False, False, False]",41.20594882455688,41.24318125460256,0.6349132234667455,0.0,100.0,154.98215392499287,86.39444426582071,330.360242406581,2557.761912297546,40.4103947023535
79,"[47.738873049120045, 54.71745608121781, 57.18391382198319]","[False, False, False]",53.213414317440346,54.71745608121781,3.999900417148067,0.0,100.0,168.3925123394469,110.7925990308017,328.55228501692704,2566.2318679339946,47.738873049120045
80,"[52.354560450833695, 52.754146756439916, 54.47935388750494]","[False, False, False]",53.19602036492618,52.754146756439916,0.9220000005559688,0.0,100.0,168.55308181006575,91.82592226599198,332.95986463291035,2584.3534974921677,52.354560450833695
81,"[99.1766101457395, 130.41088911590165, 136.33414832682237]","[False, False, False]",121.97388252948785,130.41088911590165,16.300469748324236,0.0,100.0,243.01234700535903,199.83993594874875,292.50749089633564,2420.5726595167516,99.1766101457395
82,"[16.583123951777, 29.29163703175362, 29.376861643136763]","[False, False, False]",25.083874208889128,29.29163703175362,6.011038845820261,0.0,100.0,161.85417849465009,98.41239759298622,334.24288694395466,2581.8853576408073,16.583123951777
83,"[18.303005217723125, 22.9128784747792, 23.08679276123039]","[False, False, False]",21.43422548457757,22.9128784747792,2.2152451804752116,0.0,100.0,168.0180929205781,104.21612159354233,336.58588512593764,2597.613712621644,18.303005217723125
84,"[7.937253933193772, 8.12403840463596, 8.48528137423857]","[False, False, False]",8.1821912373561,8.12403840463596,0.22747869204178173,0.0,100.0,152.26640139952877,88.19863944528849,327.7474103989019,2536.9101284830726,7.937253933193772
