,Sha1ID,MoreThan10,Malicious,Day_Array,Hour_Array,Mean,Std,Size
2607,12233101,False,True,[0 0 0 0 0 0 0 0 0 1 0 0],,0.08333333333333333,0.28867513459481287,9050603
2608,12246647,False,True,[1 0 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,44116
2609,12247482,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,783360
2610,12253646,False,True,[0 0 0 0 0 0 1 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,355840
2611,12259463,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,39907
2612,12273181,True,True,[ 9  3 12  5  1  0 16 32 19  8 16  0],,10.083333333333334,9.53899492831526,344472
2613,12275307,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,783360
2614,12278500,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,783360
2615,12282438,False,True,[0 1 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,79712
2616,12286024,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,783360
2617,12293991,True,True,[ 0  0  0  0  0  0  0  0  7 10  2  0],,1.5833333333333333,3.3427896171076075,2487515
2618,12294154,False,True,[0 1 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,33027
2619,12295022,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287,1015450
2620,12295213,False,True,[0 0 0 0 0 0 0 0 0 0 1 0],,0.08333333333333333,0.28867513459481287,820224
2621,12295750,False,True,[1 6 1 0 0 1 0 0 0 0 0 0],,0.75,1.712255291076124,688640
2622,12300341,False,True,[0 0 0 0 1 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,27348
2623,12301735,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,857088
2624,12304135,False,True,[1 0 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,4326456
2625,12321581,False,True,[0 0 0 0 0 0 1 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,78848
2626,12330040,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,857088
2627,12340376,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,857088
2628,12347332,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,857088
2629,12347925,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287,10191360
2630,12350704,False,True,[0 0 0 0 0 0 0 1 0 1 0 0],,0.16666666666666666,0.3892494720807615,908800
2631,12352836,False,True,[0 1 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,163840
2632,12354813,False,True,[0 0 0 0 0 0 0 0 0 0 1 0],,0.08333333333333333,0.28867513459481287,820224
2633,12358920,False,True,[0 0 0 0 0 0 1 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,29647
2634,12361112,True,True,[3 1 1 2 0 1 1 3 0 2 0 0],,1.1666666666666667,1.1146408580454255,8917665
2635,12361472,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,8564
2636,12362057,False,True,[1 0 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,33733
2637,12365157,False,True,[1 0 0 0 1 0 0 0 0 0 0 0],,0.16666666666666666,0.38924947208076144,322802
2638,12371983,False,True,[0 0 0 0 0 0 0 1 1 0 1 0],,0.25,0.45226701686664544,540672
2639,12374190,False,True,[0 0 0 0 0 0 1 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,1592320
