,Sha1ID,Malicious,Day count Mean,Day count STD,Max Day count,Min Day count,Size,WebFileUrlDomain,DTW k-mean,DTW k-median,DTW k-STD,DTW k-Malicious(%),Euclidean k-mean,Euclidean k-median,Euclidean k-STD,Euclidean k-Malicious(%)
4038,1242953,False,1.166666667,1.193416283,4.0,0.0,8544,cldmail.ru,3.066666666666667,3.0,0.24944382578492946,13.333333333333336,2.4634229615520553,2.449489742783178,0.2547167953461961,13.333333333333336
4039,1244648,False,1.0,1.206045378,3.0,0.0,1865027,cldmail.ru,2.6666666666666665,3.0,0.4714045207910317,93.33333333333331,2.523340767358829,2.6457513110645907,0.40753491275998704,53.33333333333334
4040,1275919,False,1.083333333,1.6213537180000002,4.0,0.0,103612,yandex.ru,3.2,3.0,0.6531972647421808,20.0,2.8544133732768864,3.0,0.4308800619562233,13.333333333333336
4041,1320453,False,0.583333333,0.6685579229999999,2.0,0.0,513,ymail.com,0.9333333333333332,1.0,0.24944382578492946,100.0,1.6194533188016618,1.7320508075688772,0.20985141145331696,86.66666666666669
4042,1371900,False,1.0,1.858640755,6.0,0.0,511488,cldmail.ru,5.066666666666666,5.0,1.4817407180595248,6.666666666666668,3.4573189115076803,3.4641016151377544,0.424593072794044,6.666666666666668
4043,1382710,False,1.5,2.0225995869999998,7.0,0.0,4115456,cldmail.ru,6.533333333333332,7.0,1.1469767022723505,20.0,4.144682421441785,4.242640687119285,0.536911810317236,26.66666666666667
4044,1397068,False,1.25,1.356801051,4.0,0.0,563478,centrum.cz,3.933333333333333,4.0,0.6798692684790381,33.333333333333336,2.8378516095797615,3.0,0.3828814986461932,6.666666666666668
4045,1403950,False,0.41666666700000005,0.514928651,1.0,0.0,59,ymail.com,0.0,0.0,0.0,100.0,1.4142135623730954,1.4142135623730951,2.220446049250313e-16,100.0
4046,1412712,False,3.333333333,2.674231694,7.0,0.0,15695867,cldmail.ru,13.6,14.0,3.0724582991474434,6.666666666666668,6.289459806500531,6.4807406984078595,0.9179843911604946,20.0
4047,1437276,False,0.166666667,0.577350269,2.0,0.0,26382,rambler.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
4048,1466152,False,2.666666667,2.534608929,8.0,0.0,2335134,cldmail.ru,12.333333333333336,12.0,2.4675674031095665,13.333333333333336,5.667998594806267,5.830951894845301,0.5232513060415491,13.333333333333336
4049,1529814,False,41.66666667,114.82503159999999,398.0,0.0,3907368,live.com,46927.6,52320.0,20868.058963561198,0.0,236.2342564900988,261.686835740738,57.579881271472814,0.0
4050,1535792,False,1.333333333,1.969463856,7.0,0.0,201046,yandex.ru,6.066666666666666,6.0,0.997775303139718,26.66666666666667,3.435367785085772,3.6055512754639887,0.2547839238679272,26.66666666666667
4051,1540468,False,2.333333333,2.902454552,8.0,0.0,1841664,cldmail.ru,17.2,18.0,3.290390047800818,13.333333333333336,6.142707642153058,6.2449979983983965,0.5777624855432005,13.333333333333336
4052,1545647,False,2.0,6.92820323,24.0,0.0,329509,yandex.ru,12.0,11.0,7.966596931354482,0.0,4.115976499268522,5.0,2.2639355388649887,6.666666666666668
4053,1552242,False,3.25,4.826536496,13.0,0.0,15869840,cldmail.ru,37.86666666666667,39.0,8.868420879101809,20.0,7.447922015692053,7.874007874011811,1.1232946993122377,20.0
4054,1564183,False,1.25,1.4222261680000001,4.0,0.0,1034871,centrum.cz,3.333333333333333,4.0,0.7888106377466155,46.66666666666666,2.5586820289772536,2.6457513110645907,0.23053475787578145,13.333333333333336
4055,1588735,False,1.333333333,1.66969422,5.0,0.0,366754,yandex.ru,3.466666666666667,4.0,0.7180219742846006,46.66666666666666,3.2503193678386237,3.3166247903554,0.1882126644334377,6.666666666666668
4056,1596194,False,1.5,1.5666989040000001,4.0,0.0,12058667,cldmail.ru,6.2,6.0,0.7483314773547882,26.66666666666667,3.87858687115636,3.741657386773941,0.29982864477373233,20.0
4057,1610797,False,1.25,1.9128750380000001,5.0,0.0,511488,cldmail.ru,3.933333333333333,4.0,0.9977753031397176,6.666666666666668,3.390634051612085,3.4641016151377544,0.550999753220105,13.333333333333336
4058,1613091,False,2.333333333,2.708012802,8.0,0.0,323584,yandex.ru,9.733333333333333,11.0,2.2647050335284042,26.66666666666667,4.464454885659461,4.58257569495584,0.6845747394633861,13.333333333333336
4059,1615298,False,2.75,2.00567377,6.0,0.0,104468,yandex.ru,11.0,10.0,2.3664319132398464,33.333333333333336,5.9930896796223765,6.0,0.2878820800323606,6.666666666666668
4060,1623112,False,0.916666667,1.311372171,4.0,0.0,4200896,free.fr,3.333333333333333,3.0,0.6992058987801011,20.0,2.6370066636217646,2.8284271247461903,0.3359501788674593,20.0
4061,1630142,False,1.4166666669999999,1.311372171,4.0,0.0,6584,yandex.ru,4.2,5.0,1.045625809423875,13.333333333333336,2.9516498995782547,3.0,0.2962479878744789,13.333333333333336
4062,1690621,False,4.0,8.246211251,29.0,0.0,5531960,live.com,40.266666666666666,34.0,18.196947240921727,0.0,6.778317041848926,6.6332495807108,1.5235106651569863,0.0
4063,1698905,False,1.0,1.044465936,3.0,0.0,1200075,cldmail.ru,2.066666666666667,2.0,0.573488351136175,73.33333333333333,2.34067821686274,2.449489742783178,0.348174503811326,13.333333333333336
4064,1718043,False,1.0,1.4142135619999998,5.0,0.0,43808,yandex.ru,2.6,3.0,0.6110100926607788,40.0,2.5069651560254447,2.8284271247461903,0.4984566579028225,46.66666666666666
4065,1726981,False,1.5,2.0225995869999998,6.0,0.0,2083757,cldmail.ru,10.666666666666666,11.0,1.699673171197595,13.333333333333336,5.020886001108402,5.0,0.23952125279472655,0.0
4066,1740240,False,3.833333333,10.31180553,35.0,0.0,3812664,live.com,84.26666666666667,98.0,53.01002001718376,0.0,8.740406611080239,10.295630140987,3.484053042982867,6.666666666666668
4067,1771179,False,1.083333333,1.240112409,3.0,0.0,5996433,cldmail.ru,2.6,3.0,0.4898979485566357,26.66666666666667,2.5689762075273763,2.6457513110645907,0.2588974928903872,33.333333333333336
4068,1806693,False,1.4166666669999999,1.443375673,4.0,0.0,11114,yandex.ru,3.6,4.0,0.6110100926607788,13.333333333333336,3.851958156354188,3.8729833462074175,0.17054333280171444,26.66666666666667
4069,1811189,False,26.75,28.87945164,87.0,0.0,17131376,cldmail.ru,2506.6,2951.0,748.0482872114608,13.333333333333336,76.1377146877892,81.57205403813246,14.379907352070889,20.0
4070,1814716,False,1.333333333,4.618802154,16.0,0.0,3812664,live.com,2.066666666666667,1.0,1.611072796479276,6.666666666666668,1.3333333333333333,1.0,0.6992058987801011,6.666666666666668
4071,1816162,False,1.5833333330000001,2.020725942,7.0,0.0,8002785,cldmail.ru,4.8,5.0,1.1075498483890769,13.333333333333336,3.6711714880698105,3.6055512754639887,0.6238321664117326,0.0
4072,1826266,False,2.25,6.593729804,23.0,0.0,104,terra.com.br,14.733333333333333,13.0,5.790413533495589,6.666666666666668,4.8335685649533415,5.0990195135927845,0.9848595134475898,0.0
4073,1828648,False,0.75,0.45226701700000005,1.0,0.0,954,comcast.net,0.0,0.0,0.0,100.0,1.7544738858224511,1.7320508075688772,0.234850414733298,53.33333333333334
4074,1843865,False,2.916666667,2.609713789,8.0,0.0,4310636,cldmail.ru,10.733333333333333,11.0,0.7717224601860151,13.333333333333336,6.502863037831317,6.4031242374328485,0.5592605038863977,13.333333333333336
4075,1845629,False,1.0,3.464101615,12.0,0.0,329019,yandex.ru,0.2,0.0,0.4,0.0,0.2,0.0,0.4,0.0
4076,1854748,False,2.333333333,1.874873733,6.0,0.0,788,udmail.ru,6.933333333333334,7.0,0.8537498983243799,13.333333333333336,4.829040375714491,4.898979485566356,0.5890973742819805,13.333333333333336
4077,1885726,False,2.583333333,2.778434266,8.0,0.0,302,attachmail.ru,18.266666666666666,18.0,2.14372469210847,13.333333333333336,7.039026551659533,7.211102550927977,0.5021007917063146,13.333333333333336
4078,1908780,False,13.0,43.77836743,152.0,0.0,116858,live.com,2732.4,2712.0,1350.5635761908186,0.0,68.45890866929071,73.824115301167,15.443806433099635,0.0
4079,1916135,False,2.833333333,2.516611478,8.0,0.0,13177882,cldmail.ru,14.733333333333333,16.0,2.6948510575210314,20.0,5.760312794220701,5.830951894845301,0.6967518779335863,13.333333333333336
4080,1917601,False,8.583333332999999,29.73353886,103.0,0.0,925043,cldmail.ru,754.2666666666668,767.0,409.15237042234304,0.0,37.158073711861746,45.033320996790806,14.989248080669329,0.0
4081,1928760,False,1.8333333330000001,2.6227443409999998,7.0,0.0,5344261,free.fr,10.933333333333335,12.0,3.434465832637669,20.0,4.285015180403523,4.358898943540674,1.0513379905520506,6.666666666666668
4082,1931603,False,4.333333333,4.886592666,15.0,0.0,715264,free.fr,41.266666666666666,42.0,7.894864716313312,13.333333333333336,9.551470473813211,9.433981132056603,1.141378605550232,20.0
4083,1954747,False,1.75,1.356801051,4.0,0.0,947392,qq.com,6.4,7.0,0.8793937305515279,6.666666666666668,4.327172810716389,4.358898943540674,0.2749099237874568,6.666666666666668
4084,1969326,False,1.25,3.744693215,13.0,0.0,5541672,live.com,3.2666666666666666,4.0,1.2892719737209144,0.0,2.0495507855481665,2.23606797749979,0.7741715426563391,0.0
4085,1976241,False,22.08333333,20.98249631,68.0,0.0,3075456,seznam.cz,1529.0666666666666,1493.0,371.0330563290674,6.666666666666668,55.14141011183071,57.43692192309752,8.482819355157094,13.333333333333336
4086,1982378,False,1.083333333,1.240112409,3.0,0.0,1482,qq.com,3.333333333333333,3.0,0.5962847939999439,53.33333333333334,2.9836370459236448,3.0,0.3129057017569689,53.33333333333334
4087,1994414,False,5.083333333,9.829994297,30.0,0.0,5743408,live.com,45.86666666666667,48.0,9.885117882734406,0.0,7.781615525642822,7.937253933193773,1.4305452845242623,0.0
4088,2041942,False,1.166666667,1.337115847,4.0,0.0,582925,yandex.ru,3.2666666666666666,3.0,0.5734883511361751,13.333333333333336,2.592929165446644,2.6457513110645907,0.2769807628269045,20.0
4089,2052210,False,12.25,8.291561976,24.0,0.0,926642,cldmail.ru,202.13333333333333,210.0,46.49855433833998,20.0,25.38373828652973,25.495097567963924,4.823466658013151,13.333333333333336
4090,2068266,False,0.666666667,0.6513389470000001,2.0,0.0,40,ymail.com,0.8666666666666667,1.0,0.3399346342395189,100.0,2.076563911504508,2.0,0.14565594656735606,73.33333333333333
4091,2074046,False,0.916666667,1.831955405,6.0,0.0,16651287,cldmail.ru,3.4,4.0,0.8793937305515277,20.0,2.86695425727499,2.8284271247461903,0.4972322931583159,26.66666666666667
4092,2087101,False,0.916666667,1.1645001529999999,3.0,0.0,984,rediffmailpro.com,3.533333333333333,4.0,0.618241233033047,73.33333333333333,2.8619184362428425,3.0,0.27584330870983603,46.66666666666666
4093,2110086,False,4.166666667,4.041451884,13.0,0.0,346323,yandex.ru,30.066666666666666,30.0,4.945929864264375,20.0,7.708986022228857,7.874007874011811,0.8783703712444374,26.66666666666667
4094,2116210,False,2.0,2.730301349,9.0,0.0,984,email.cz,15.933333333333335,17.0,2.931817790306136,6.666666666666668,6.1490714947579965,6.324555320336759,0.5055555548318149,6.666666666666668
4095,2166456,False,14.08333333,34.97390802,115.0,0.0,3907368,live.com,1410.9333333333334,1579.0,697.8525600408409,0.0,37.685451119486295,40.693979898751614,11.21636188435482,0.0
4096,2184198,False,14.25,11.23407964,45.0,0.0,116480,mainstreamemail.info,612.7333333333332,661.0,131.6406556585853,6.666666666666668,33.05395583531495,32.71085446759225,3.199375507352712,6.666666666666668
4097,2205675,False,1.75,6.062177826,21.0,0.0,329005,yandex.ru,8.4,9.0,3.5552777669262348,0.0,3.5335931275421433,3.6055512754639887,1.1748984107800966,0.0
4098,2248110,False,26.0,61.23872809,211.0,0.0,3815736,live.com,8298.533333333333,9330.0,3695.69518704608,0.0,128.94921132200614,138.14847085653898,17.001006816242572,0.0
4099,2249923,False,0.083333333,0.288675135,1.0,0.0,603636,abv.bg,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
4100,2283073,False,1.4166666669999999,1.7298624919999999,5.0,0.0,383,qmail.com,6.466666666666668,7.0,1.1469767022723505,20.0,3.629248382161423,3.741657386773941,0.4780754967352906,26.66666666666667
4101,2321723,False,1.8333333330000001,2.691175253,7.0,0.0,51719,cldmail.ru,7.066666666666666,7.0,1.5260697523012796,6.666666666666668,4.787783739093621,5.0,0.7813195255489496,0.0
4102,2343749,False,0.916666667,0.900336637,3.0,0.0,73797,cldmail.ru,2.2666666666666666,3.0,0.9285592184789412,86.66666666666669,2.357466379897787,2.449489742783178,0.2057966657932612,33.333333333333336
4103,2377629,False,1.083333333,2.609713789,8.0,0.0,3907392,live.com,2.333333333333333,2.0,1.0110500592068734,13.333333333333336,1.5299588659584216,1.4142135623730951,0.35481338072554003,13.333333333333336
4104,2436412,False,1.083333333,1.083624669,3.0,0.0,16305,cldmail.ru,4.4,5.0,0.8793937305515279,20.0,3.1617714271404203,3.1622776601683795,0.2643257633775152,40.0
4105,2446290,False,5.5,7.925792189,27.0,0.0,391,cldmail.ru,87.46666666666668,91.0,11.230118234264305,0.0,19.842157469176268,20.0,1.598578629620383,6.666666666666668
4106,2474349,False,1.4166666669999999,1.6213537180000002,4.0,0.0,6342872,cldmail.ru,5.4,6.0,0.7118052168020874,13.333333333333336,3.37919290797207,3.4641016151377544,0.3382138732290534,13.333333333333336
4107,2479061,False,8.166666667000001,10.56437696,30.0,0.0,13045672,incredimail.com,184.2,216.0,69.04220931188881,6.666666666666668,19.022637307174968,19.39071942966532,5.060230878758574,13.333333333333336
4108,2482249,False,0.583333333,0.6685579229999999,2.0,0.0,213,ymail.com,0.8,1.0,0.4,93.33333333333331,1.6049159094905647,1.7320508075688772,0.15570781439630604,86.66666666666669
4109,2494670,False,1.9166666669999999,1.8809249819999998,5.0,0.0,95214,cldmail.ru,8.0,8.0,0.8164965809277259,6.666666666666668,3.8373085712113184,4.0,0.4565043949859412,20.0
4110,2509484,False,13.75,10.19023597,38.0,0.0,73728,free.fr,318.3333333333333,359.0,80.70825374286215,13.333333333333336,27.321229928123216,30.08321791298265,7.244565449214845,20.0
4111,2522993,False,8.916666667000001,30.888239399999996,107.0,0.0,141781,cldmail.ru,844.9333333333333,839.0,490.8244039934806,0.0,39.09525992828556,45.066617356974994,15.559369668245669,0.0
4112,2576527,False,1.166666667,3.2145502539999997,11.0,0.0,3803448,live.com,3.6,4.0,1.5832456116050555,0.0,1.835386068000625,2.0,0.4809968621407052,0.0
4113,2579895,False,1.4166666669999999,1.505042031,4.0,0.0,763644,cldmail.ru,3.8666666666666663,4.0,0.3399346342395189,20.0,3.0826414062185337,3.1622776601683795,0.4049550929840095,0.0
4114,2583389,False,4.083333333,4.9810245989999995,12.0,0.0,41497,cldmail.ru,23.2,23.0,2.7129319932501077,0.0,10.322209616030806,10.488088481701515,1.522713140873167,6.666666666666668
4115,2600106,False,2.166666667,2.367712104,7.0,0.0,1134,cldmail.ru,8.8,9.0,1.9390719429665315,26.66666666666667,4.335147910097219,4.58257569495584,0.5226464046048567,13.333333333333336
4116,2610207,False,1.0,1.809068067,4.0,0.0,6884655,cldmail.ru,5.933333333333334,7.0,2.619584360585133,66.66666666666667,2.8958647960879498,3.1622776601683795,0.7397975507609041,13.333333333333336
4117,2612718,False,2.583333333,2.9987371080000003,10.0,0.0,594738,cldmail.ru,13.8,14.0,1.6,13.333333333333336,5.583674676919554,5.830951894845301,0.6994596264216861,20.0
4118,2621445,False,1.083333333,3.449857265,12.0,0.0,3811128,live.com,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
4119,2652293,False,6.666666667,5.158106299999999,16.0,0.0,49664,mailplug.com,123.06666666666666,122.0,10.259737921712338,13.333333333333336,17.594360977799898,17.944358444926365,2.653009947752217,6.666666666666668
4120,2659002,False,0.916666667,1.311372171,4.0,0.0,30720,yandex.ru,3.533333333333333,4.0,0.618241233033047,20.0,3.334533740718965,3.3166247903554,0.2844024120973508,53.33333333333334
4121,2707899,False,53.83333333,76.72718297,229.0,0.0,42845,cldmail.ru,13054.266666666665,16574.0,5528.663183406596,0.0,249.65912527282262,253.7853423663392,14.042358586638516,6.666666666666668
4122,2708389,False,1.4166666669999999,4.316107955,15.0,0.0,3811640,live.com,4.466666666666667,5.0,0.8055363982396382,6.666666666666668,2.0868504921580944,2.23606797749979,0.21226168608470095,6.666666666666668
4123,2734452,False,13.33333333,36.2750436,127.0,0.0,3813688,live.com,1450.1333333333334,1337.0,684.7963071032308,0.0,58.713191241003685,58.9406481131655,9.027430843305392,0.0
4124,2741445,False,2.166666667,4.648231987,13.0,0.0,3814200,live.com,4.6,5.0,1.2,0.0,3.3390031649778447,3.3166247903554,0.9579794000575401,0.0
4125,2751218,False,1.083333333,2.466441431,8.0,0.0,3803448,live.com,2.6,2.0,0.9521904571390468,6.666666666666668,1.655406208824395,1.7320508075688772,0.355382822393416,13.333333333333336
4126,2752073,False,0.666666667,0.6513389470000001,2.0,0.0,25,ymail.com,0.9333333333333332,1.0,0.24944382578492946,93.33333333333331,1.835904614357016,1.7320508075688772,0.17162239650645048,66.66666666666667
4127,2797605,False,1.166666667,2.167249339,7.0,0.0,9941435,cldmail.ru,6.0,6.0,2.0,26.66666666666667,3.0748205087122513,3.3166247903554,0.528026677863786,6.666666666666668
4128,2808908,False,1.0,1.044465936,3.0,0.0,102400,centrum.cz,3.1333333333333333,3.0,0.8844332774281066,20.0,2.460995203181075,2.6457513110645907,0.27719297114658537,0.0
4129,2819435,False,9.0,26.63558795,93.0,0.0,3814200,live.com,551.3333333333334,672.0,236.47879867383926,0.0,28.26138731701221,30.479501308256346,10.051234762513227,0.0
4130,2829719,False,1.25,1.4222261680000001,4.0,0.0,14566684,cldmail.ru,2.8666666666666667,3.0,0.618241233033047,53.33333333333334,2.8603747851894363,2.8284271247461903,0.4671788610933538,13.333333333333336
4131,2840299,False,0.916666667,1.240112409,3.0,0.0,3055,free.fr,2.8666666666666667,3.0,0.4988876515698589,20.0,2.9085319137618684,3.0,0.2716163470081595,40.0
4132,2847932,False,4.583333333,10.6894879,36.0,0.0,3812648,live.com,71.66666666666667,74.0,20.02886805477423,0.0,8.494418307890186,8.602325267042627,1.2825200234616263,0.0
4133,2872834,False,1.083333333,0.900336637,3.0,0.0,287,walla.co.il,2.4,2.0,0.6110100926607788,26.66666666666667,2.6439941323340714,2.8284271247461903,0.2756114925935983,6.666666666666668
4134,2891336,False,4.666666667,14.38012096,50.0,0.0,3805488,live.com,120.13333333333334,121.0,45.927285523483256,0.0,13.065636030393295,13.379088160259652,3.0478115298175115,0.0
4135,2915895,False,10.75,25.74746236,81.0,0.0,3812664,live.com,609.2666666666668,745.0,315.8203005226584,0.0,26.046099147985625,29.18903903865285,10.11602948328225,0.0
4136,2919534,False,3.583333333,3.2039275139999996,9.0,0.0,142177,cldmail.ru,18.133333333333333,18.0,2.70472837001344,0.0,7.3370458466809865,7.874007874011811,0.9134686148784364,20.0
4137,2935547,False,0.916666667,1.831955405,6.0,0.0,300544,free.fr,6.133333333333334,7.0,1.4544949486180951,20.0,3.620022561086425,3.6055512754639887,0.4782990597509204,20.0
4138,2945114,False,1.25,1.288057029,4.0,0.0,2685854,cldmail.ru,3.066666666666667,3.0,0.6798692684790381,20.0,2.7364918630508983,3.0,0.3340842460461497,26.66666666666667
4139,2954220,False,1.0,2.0,7.0,0.0,530666,yandex.ru,5.8,6.0,1.6812693617224657,20.0,4.218859326040748,4.358898943540674,0.3668232822659068,33.333333333333336
4140,2976753,False,1.25,1.95982374,6.0,0.0,1334581,cldmail.ru,7.933333333333334,8.0,0.8537498983243799,6.666666666666668,3.788916958151593,3.8729833462074175,0.332828711048108,20.0
4141,2996938,False,6.5,6.748737256,20.0,0.0,236032,free.fr,69.33333333333333,71.0,11.903314197688346,0.0,15.051404343273294,15.0,1.1783720247134228,6.666666666666668
4142,3021653,False,0.916666667,1.083624669,3.0,0.0,1323430,cldmail.ru,2.6,3.0,0.6110100926607788,20.0,2.1653146089993798,2.23606797749979,0.3337853263009956,6.666666666666668
4143,3049443,False,0.916666667,3.175426481,11.0,0.0,329265,yandex.ru,0.5333333333333333,1.0,0.4988876515698588,0.0,0.5333333333333333,1.0,0.4988876515698588,0.0
4144,3160190,False,4.5,11.0,38.0,0.0,3812664,live.com,92.66666666666669,82.0,56.50447376584934,0.0,9.441639884951416,9.38083151964686,3.4334777727878145,0.0
4145,3164804,False,1.166666667,1.114640858,3.0,0.0,1041024,free.fr,3.2,3.0,0.7483314773547882,26.66666666666667,2.729870895083341,2.8284271247461903,0.2848477303932983,26.66666666666667
4146,3173774,False,1.6666666669999999,1.723280874,6.0,0.0,32626,yandex.ru,7.666666666666668,8.0,0.5962847939999438,6.666666666666668,3.985090836352337,4.0,0.3450377168087949,13.333333333333336
4147,3177798,False,0.916666667,1.1645001529999999,3.0,0.0,417,live.com,3.733333333333333,4.0,0.7717224601860151,26.66666666666667,3.0691876569555587,3.1622776601683795,0.21622625432243286,13.333333333333336
4148,3178272,False,0.916666667,1.3789543690000001,4.0,0.0,291940,centrum.cz,3.333333333333333,4.0,0.7888106377466155,80.0,2.4695721518724127,2.449489742783178,0.1858674797526291,40.0
4149,3243307,False,2.083333333,7.216878365,25.0,0.0,94401,cldmail.ru,14.266666666666667,14.0,9.65033102483479,0.0,4.592369108088105,5.385164807134505,2.1855920574857346,6.666666666666668
4150,3254864,False,1.0,1.53741223,5.0,0.0,828,ymail.com,3.333333333333333,3.0,0.5962847939999439,6.666666666666668,3.5503079963492072,3.6055512754639887,0.35867319999160746,40.0
4151,3283557,False,1.0,1.12815215,3.0,0.0,2960071,cldmail.ru,2.8,3.0,0.4,40.0,2.865543907017926,3.0,0.235212209757713,46.66666666666666
4152,3304239,False,1.333333333,1.5569978880000002,5.0,0.0,13860424,cldmail.ru,4.6,5.0,1.2543258481484518,13.333333333333336,3.2206722701419004,3.4641016151377544,0.476728568830337,20.0
4153,3328205,False,0.916666667,0.514928651,2.0,0.0,1694501,cldmail.ru,0.7333333333333333,1.0,0.4422166387140533,80.0,1.9046163296373468,2.0,0.3252229546205093,40.0
4154,3345280,False,1.166666667,1.6966991130000002,5.0,0.0,447544,cldmail.ru,3.6666666666666665,4.0,0.5962847939999439,40.0,2.6114634593263455,2.6457513110645907,0.4245687230629209,13.333333333333336
4155,3372932,False,27.33333333,37.92416676,123.0,0.0,447544,cldmail.ru,5282.8,4657.0,1774.0152272927835,26.66666666666667,95.36198176744945,96.1613227862429,15.324025799964245,20.0
4156,3382393,False,1.166666667,2.516611478,7.0,0.0,1125568,live.com,2.8,3.0,1.0456258094238748,40.0,2.0200711804187463,2.23606797749979,0.5026387961299305,13.333333333333336
4157,3395464,False,1.166666667,1.800673275,6.0,0.0,5743408,live.com,6.4,6.0,1.083205120618128,26.66666666666667,3.4959874802308035,3.6055512754639887,0.4219852344211575,46.66666666666666
4158,3398641,False,1.166666667,2.724746305,9.0,0.0,3813672,live.com,4.0,5.0,1.6329931618554518,0.0,1.964774626373688,2.23606797749979,0.4542326873143361,0.0
4159,3423586,False,9.833333332999999,22.5905585,77.0,0.0,1537108,cldmail.ru,584.7333333333332,565.0,111.32802382549008,0.0,26.77165323613717,27.440845468024488,4.824788389559297,0.0
4160,3463255,False,0.916666667,3.175426481,11.0,0.0,116123,cldmail.ru,0.5333333333333333,1.0,0.4988876515698588,0.0,0.5333333333333333,1.0,0.4988876515698588,0.0
4161,3470964,False,1.333333333,1.5569978880000002,4.0,0.0,585564,cldmail.ru,3.066666666666667,3.0,0.8537498983243798,13.333333333333336,3.198286799105063,3.4641016151377544,0.5516292994426835,20.0
4162,3471692,False,11.16666667,21.59475245,58.0,0.0,42586,cldmail.ru,1905.0666666666666,1874.0,669.5305287206021,13.333333333333336,28.44379720624153,29.66479394838265,4.934612496458713,0.0
4163,3507321,False,2.583333333,2.429303429,6.0,0.0,73805,cldmail.ru,14.533333333333333,15.0,1.4996295838935991,13.333333333333336,5.636908471552213,5.916079783099617,0.5988290379367319,6.666666666666668
4164,3523780,False,1.8333333330000001,2.6227443409999998,7.0,0.0,66531,cldmail.ru,11.466666666666667,12.0,2.9181424837652385,6.666666666666668,5.7901592434617575,5.830951894845301,0.3751301134553908,20.0
4165,3532020,False,0.916666667,2.609713789,9.0,0.0,754680,yandex.ru,1.8666666666666667,2.0,1.0241527663824812,20.0,1.369011295133549,1.4142135623730951,0.5090593355691427,26.66666666666667
4166,3558612,False,1.25,2.4541245430000003,8.0,0.0,17224421,cldmail.ru,4.533333333333333,4.0,1.0873004286866728,0.0,3.6148177045716223,3.741657386773941,0.5771420645868295,26.66666666666667
4167,3580206,False,9.416666667000001,24.53368124,82.0,0.0,3812152,live.com,572.2666666666668,634.0,378.2788154552436,0.0,23.64437490309164,25.179356624028344,11.186757145931537,0.0
4168,3590568,False,0.916666667,2.108783938,7.0,0.0,5539624,live.com,4.2,4.0,1.6812693617224657,20.0,2.3015740337220985,2.449489742783178,0.4116110226449902,13.333333333333336
4169,3608052,False,1.0,0.852802865,2.0,0.0,213469,yandex.ru,1.8,2.0,0.4,60.0,2.639648130319757,2.6457513110645907,0.31452251869472925,33.333333333333336
4170,3610007,False,0.916666667,1.1645001529999999,4.0,0.0,1991,ymail.com,2.6,3.0,0.6110100926607788,66.66666666666667,2.3894254901002467,2.449489742783178,0.3010744546772382,60.0
4171,3622425,False,0.916666667,1.083624669,3.0,0.0,1667264,centrum.cz,3.0,3.0,0.3651483716701107,33.333333333333336,2.7925966993165767,2.8284271247461903,0.26090293527062275,33.333333333333336
4172,3631846,False,1.4166666669999999,1.831955405,5.0,0.0,125440,free.fr,4.4,4.0,1.019803902718557,6.666666666666668,3.833392949852677,4.0,0.4144456040139118,6.666666666666668
4173,3643862,False,1.0,0.852802865,2.0,0.0,9895690,cldmail.ru,2.0,2.0,0.3651483716701107,86.66666666666669,2.6014938202214157,2.6457513110645907,0.17952688753996202,26.66666666666667
4174,3672152,False,1.75,1.815338686,6.0,0.0,529037,cldmail.ru,9.933333333333334,10.0,1.8427033281447005,6.666666666666668,4.048263028877032,4.123105625617661,0.4599635301057664,6.666666666666668
4175,3685400,False,2.083333333,4.71859635,14.0,0.0,3809592,live.com,6.466666666666668,7.0,2.3342855200015458,0.0,3.1064831024695807,2.6457513110645907,1.1327383049073176,0.0
4176,3692566,False,0.916666667,0.6685579229999999,2.0,0.0,40,walla.co.il,1.8,2.0,0.4,80.0,2.0744384971757523,2.0,0.1733154775792983,6.666666666666668
4177,3722725,False,9.666666667000001,8.161253617,25.0,0.0,316928,uol.com.br,196.33333333333331,207.0,37.63627092166397,26.66666666666667,19.198430468079138,19.54482028569207,1.5770016578930242,13.333333333333336
4178,3745112,False,3.583333333,11.79721333,41.0,0.0,3814200,live.com,119.53333333333332,117.0,31.00078852043749,0.0,12.3371692250284,12.369316876852979,2.4209341543459764,0.0
4179,3753818,False,1.0,2.374102701,8.0,0.0,3907368,live.com,3.2,3.0,1.5143755588800731,6.666666666666668,1.8368027334338008,1.7320508075688772,0.5411306543865209,6.666666666666668
4180,3785491,False,1.083333333,2.108783938,7.0,0.0,399427,yandex.ru,4.666666666666667,5.0,1.4452988925785868,33.333333333333336,2.6315814968711218,2.6457513110645907,0.2734571727447434,26.66666666666667
4181,3791726,False,13.25,30.2838841,81.0,0.0,3805496,live.com,612.1333333333333,587.0,188.9059260290394,0.0,35.191615012958046,34.27827300200522,7.6081250064046255,0.0
4182,3794918,False,3.0,2.7961011819999997,8.0,0.0,77280,cldmail.ru,12.333333333333336,14.0,3.134042472944842,6.666666666666668,7.1070504426675765,7.280109889280517,0.39560165829443106,13.333333333333336
